,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
15677,2611,15,12,822,Texas,35.504258938821124,102.46322800951461
15678,2611,15,12,822,Texas,36.44314175081348,96.76034929113568
15679,2611,15,12,822,Texas,36.09659974343701,100.0328541464817
15680,2611,15,12,822,Texas,28.488965018067034,97.38631815883949
15681,2611,15,12,819,Texas,30.776186389320515,103.8126501360272
15682,2611,15,12,819,Texas,30.101395472916533,95.49398482452864
15683,2611,15,12,819,Texas,27.62201702710479,97.71239363277913
15684,2611,15,12,816,Texas,26.150818204124487,95.87353616827635
15685,2611,15,12,816,Texas,32.91783147118837,97.946619260316
15686,2611,15,12,816,Texas,31.344273935507108,104.74561982515408
15687,2611,15,12,816,Texas,31.301597875212174,106.0640517668292
15688,2611,15,12,816,Texas,31.108645131499856,94.99013978966556
15689,2611,15,12,816,Texas,34.29893704809193,93.66844395566511
15690,2611,15,12,813,Texas,26.160790400944695,94.3224021624854
15691,2611,15,12,813,Texas,26.056665428843793,96.61610775030307
15692,2611,15,12,813,Texas,34.15675677172964,105.05682753055834
15693,2611,15,12,813,Texas,26.55203992233856,98.46026616429532
15694,2611,15,12,811,Texas,29.56823339927097,96.24987125823407
15695,2611,15,12,811,Texas,26.71044786081135,104.27332870510351
15696,2611,15,12,811,Texas,31.737993802500863,98.53850157369158
15697,2611,15,12,808,Texas,33.47838280434419,98.26781651344199
15698,2611,15,12,808,Texas,28.808866054250647,97.33973440054046
15699,2611,15,12,805,Texas,30.97733482033558,94.49269028882453
15700,2611,15,12,802,Texas,30.170275881895765,93.95454571831156
15701,2611,15,12,800,Texas,33.78519479120229,104.8094468347391
15702,2611,15,12,799,Texas,33.479551133863865,93.98471111388588
15703,2611,15,12,797,Texas,30.869504912212996,94.8240594200827
15704,2611,15,12,794,Texas,32.86756623679965,105.82960915743024
15705,2611,15,12,794,Texas,35.826408196561346,103.51708246096256
15706,2611,15,12,794,Texas,32.96633460073899,94.77993822439822
15707,2611,15,12,794,Texas,29.207054732274795,98.77272078552309
15708,2611,15,12,794,Texas,29.332380553401816,104.16117370415377
15709,2611,15,12,794,Texas,32.44901293784349,95.12951210534673
15710,2611,15,12,794,Texas,27.802813215205354,101.04477630993387
15711,2611,15,12,794,Texas,32.62393657369249,101.41230426523173
15712,2611,15,12,791,Texas,27.743143199928433,94.44901516157394
15713,2611,15,12,788,Texas,29.38677867154586,99.58623442960013
15714,2611,15,12,785,Texas,27.76994557606937,94.21604644283453
15715,2611,15,12,785,Texas,29.582623273016022,102.25171759561093
15716,2611,15,12,782,Texas,32.123996555570955,98.34163311199984
15717,2611,15,12,781,Texas,36.19781393743152,93.57991956240821
15718,2611,15,12,780,Texas,32.590192189624354,105.83433065768035
15719,2611,15,12,780,Texas,34.05146207894701,98.56993497518413
15720,2611,15,12,777,Texas,35.842825071085805,98.53643318794639
15721,2611,15,12,776,Texas,33.7717246736658,104.52365926521698
15722,2611,15,12,774,Texas,34.059997116408596,94.88809297343819
15723,2611,15,12,773,Texas,31.91673216185476,103.48209911784438
15724,2611,15,12,772,Texas,34.15522237540959,98.97910327727926
15725,2611,15,12,771,Texas,32.793454217006186,98.41590334937938
15726,2611,15,12,771,Texas,26.55129676042821,98.39265754022102
15727,2611,15,12,769,Texas,32.976778190730705,100.58910254438351
15728,2611,15,12,768,Texas,27.330026699188053,98.74779097033844
15729,2611,15,12,766,Texas,34.88955844149565,101.876439795425
15730,2611,15,12,763,Texas,35.50700605828876,95.70643310426937
15731,2611,15,12,763,Texas,29.267696351551898,103.27042980914939
15732,2611,15,12,763,Texas,27.121345046062938,95.10843147894082
15733,2611,15,12,763,Texas,31.220660296902288,96.95944124653437
15734,2611,15,12,763,Texas,27.906981936554075,104.74146405874109
15735,2611,15,12,761,Texas,35.669385441504225,102.47500200906782
15736,2611,15,12,760,Texas,35.720863668421366,97.84187674129012
15737,2611,15,12,759,Texas,29.133556924213636,103.41138249312272
15738,2611,15,12,757,Texas,35.12376516708481,105.21975961221088
15739,2611,15,12,753,Texas,30.906273432808042,96.68336717961427
15740,2611,15,12,753,Texas,29.905919390207373,96.4244225596741
15741,2611,15,12,752,Texas,26.759183870717884,96.02277529584094
15742,2611,15,12,752,Texas,25.947342872612307,100.90138022584719
15743,2611,15,12,752,Texas,27.89819130825979,99.88052422196685
15744,2611,15,12,751,Texas,27.86946650701935,101.39851661135053
15745,2611,15,12,749,Texas,33.93257916018494,103.70020382058482
15746,2611,15,12,749,Texas,30.91326191603663,98.88332246412544
15747,2611,15,12,747,Texas,26.26007277264565,96.19141763486383
15748,2611,15,12,746,Texas,26.740174830328403,98.38637612571546
15749,2611,15,12,743,Texas,32.638964446380086,103.92975961406557
15750,2611,15,12,743,Texas,28.4143502926816,106.16410391595386
15751,2611,15,12,743,Texas,34.276049898672085,96.55194375529442
15752,2611,15,12,740,Texas,31.81838858208937,94.78696470322953
15753,2611,15,12,740,Texas,27.88647744412966,95.40848509988929
15754,2611,15,12,740,Texas,31.136270738327617,94.88298494124757
15755,2611,15,12,740,Texas,30.567594835581527,95.743610021584
15756,2474,15,12,740,Texas,29.976198394651135,95.25813993804732
15757,2320,15,12,737,Texas,29.581945750732164,101.70285185816645
15758,2320,15,12,735,Texas,25.982979949003745,93.81992972265853
15759,2320,15,12,735,Texas,27.987807453771957,95.83828496921757
15760,2320,15,12,735,Texas,25.93195337708946,95.04432319884863
15761,2320,15,12,735,Texas,31.65745332043652,104.16312217779648
15762,2320,15,12,735,Texas,32.29086819385873,97.91392061292738
15763,2320,15,12,735,Texas,33.73750082431708,94.23524989521547
15764,2320,15,12,735,Texas,31.52798490483411,100.96599105134707
15765,2320,15,12,735,Texas,30.891802406249013,94.05983560741943
15766,2320,15,12,735,Texas,34.026882681639364,93.95099748268893
15767,2320,15,12,735,Texas,32.38237680268623,94.28019822007076
15768,2320,15,12,735,Texas,26.181212712517013,101.67480675539497
15769,2320,15,12,735,Texas,26.517153215921322,94.07838476497608
15770,2320,15,12,735,Texas,32.65824087386796,97.70083116224028
15771,2320,15,12,735,Texas,34.011117856634236,97.8725407626411
15772,2320,15,12,735,Texas,26.220108034366472,96.63742967356697
15773,2320,15,12,735,Texas,36.06200615292255,94.05671973366368
15774,2320,15,12,735,Texas,31.26099716480121,96.9414463907779
15775,2320,15,12,735,Texas,28.80963705762329,94.15972289308837
15776,2320,15,12,735,Texas,34.71544489946868,97.31660172491371
15777,2320,15,12,735,Texas,35.78934094634698,102.31818875276954
15778,2320,15,12,735,Texas,29.279355828392543,98.68899214293431
15779,2320,15,12,735,Texas,30.566154500762757,105.30112213367555
15780,2320,15,12,735,Texas,35.280366326989174,103.50297270406293
15781,2320,15,12,735,Texas,25.888773114522383,104.20043567010234
15782,2320,15,12,735,Texas,25.880630760965165,102.50063838052448
15783,2320,15,12,735,Texas,36.132460312668734,95.35920530426067
15784,2320,15,12,735,Texas,35.43350315967058,98.42635863024549
15785,2320,15,12,735,Texas,27.400285279933826,99.7999821181666
15786,2320,15,12,732,Texas,34.89173373366733,101.74604351575368
15787,2320,15,12,730,Texas,28.890603521617958,98.17441768158697
15788,2320,15,12,729,Texas,27.046145480758028,101.38730522891048
15789,2320,15,12,726,Texas,28.51466572191966,106.49399823489257
15790,2320,15,12,726,Texas,30.08506980077307,101.2692518324373
15791,2320,15,12,724,Texas,27.413963142087812,94.38068337128152
15792,2320,15,12,723,Texas,31.98119634513218,97.88898015883255
15793,2320,15,12,721,Texas,32.55563462370809,105.62972907706917
15794,2320,15,12,718,Texas,27.813028349110898,103.94079400402595
15795,2320,15,12,717,Texas,32.642040089006706,103.38973928762765
15796,2320,15,12,715,Texas,33.65220639249795,97.38235739805779
15797,2320,15,12,714,Texas,28.755261316354346,103.81185844576956
15798,2320,15,12,713,Texas,33.36691700008984,100.87149516341204
15799,2320,15,12,712,Texas,28.09279000364143,98.93238377617271
15800,2320,15,12,710,Texas,25.964263799046595,101.60962095701376
15801,2320,15,12,705,Texas,26.54144973791422,96.2994177053722
15802,2320,15,12,704,Texas,29.17653897088603,101.68745958515886
15803,2320,15,12,704,Texas,25.97384846715447,106.36140455141863
15804,2320,15,12,704,Texas,32.273973052803186,101.26301590120455
15805,2320,15,12,704,Texas,30.416403577676387,95.56581478296418
15806,2320,15,12,704,Texas,26.927407448416925,104.2028720588653
15807,2320,15,12,704,Texas,26.894415551739215,95.37134929807063
15808,2320,15,12,704,Texas,29.95153300522069,98.38620803199353
15809,2320,15,12,704,Texas,35.13505849386338,95.55834821830952
15810,2320,15,12,704,Texas,27.12886962341352,101.4505986938849
15811,2320,15,12,704,Texas,32.56891040842242,99.07389846747185
15812,2320,15,12,704,Texas,30.11700594763798,101.9657272071422
15813,2320,15,12,704,Texas,27.13828997885786,96.25013405821416
15814,2320,15,12,704,Texas,26.79547827914076,97.79080333778803
15815,2320,15,12,704,Texas,27.15225122415937,104.85406046899921
15816,2320,15,12,704,Texas,26.75736659349962,94.29298514939767
15817,2320,15,12,704,Texas,29.011242778138836,103.92882755185619
15818,2320,15,12,704,Texas,34.718879975262226,103.00482382141597
15819,2320,15,12,704,Texas,35.179640663128396,101.76954991553161
15820,2320,15,12,704,Texas,29.66374005622358,93.60795178337762
15821,2320,15,12,704,Texas,33.08705805213052,93.69500967059321
15822,2320,15,12,704,Texas,33.30397498128886,99.13689142010205
15823,2320,15,12,704,Texas,31.710567974244668,98.40509388739613
15824,2320,15,12,704,Texas,34.33356018280061,97.92559935576986
15825,2320,15,12,704,Texas,35.23688287285129,95.1132093009161
15826,2320,15,12,704,Texas,27.331221387423813,98.77439018586516
15827,2320,15,12,704,Texas,32.265048344075296,94.15905835091966
15828,2320,15,12,704,Texas,28.009828904447197,101.68281690702918
15829,2320,15,12,704,Texas,28.52430584126603,106.04336622094846
15830,2320,15,12,704,Texas,35.025960421795084,103.84578859845305
15831,2320,15,12,704,Texas,32.051683850024595,97.87940843307467
15832,2320,15,12,704,Texas,32.772502032168944,97.16451392358236
15833,2320,15,12,704,Texas,26.804377478466815,95.8101364843015
15834,2320,15,12,704,Texas,35.33286718552531,100.84465427402883
15835,2320,15,12,704,Texas,29.71532517589694,105.74924777268993
15836,2320,15,12,704,Texas,31.209548065078934,105.86210278761696
15837,2320,15,12,704,Texas,26.26237764304347,103.80537624329148
15838,2320,15,12,704,Texas,27.579122853701545,106.45661413142426
15839,2320,15,12,704,Texas,34.805110793492716,97.38782184410782
15840,2320,15,12,704,Texas,30.849354131724027,94.22284159174102
15841,2320,15,12,704,Texas,31.994236796396674,100.54676779659272
15842,2320,15,12,704,Texas,30.466180174589496,94.63403160712969
15843,2320,15,12,704,Texas,30.06330636046375,98.80667743130685
15844,2320,15,12,704,Texas,30.344732706476634,106.53139894341086
15845,2320,15,12,704,Texas,32.60130862527966,94.02695527174168
15846,2320,15,12,701,Texas,33.53268272964762,106.44357315824136
15847,2315,15,12,701,Texas,26.30379629573473,98.04046521553741
15848,2284,15,12,699,Texas,32.24087252235308,102.43961466858386
15849,2071,15,12,698,Texas,31.323235757691435,105.44146827272849
15850,2030,15,12,696,Texas,34.98318913928761,97.01197319558871
15851,2030,15,12,694,Texas,34.97608164545584,105.57390900828852
15852,2030,15,12,693,Texas,26.509760684709867,105.22384603962345
15853,2030,15,12,691,Texas,34.45866549330278,96.45664130151282
15854,2030,15,12,690,Texas,30.09664835279496,101.03477974903622
15855,2030,15,12,690,Texas,31.700255177188627,97.36098530294296
15856,2030,15,12,690,Texas,33.347701800356894,94.99802468118999
15857,2030,15,12,690,Texas,36.4609538212879,101.7117060443387
15858,2030,15,12,688,Texas,29.53621479426083,105.55657907678606
15859,2030,15,12,687,Texas,34.07680054118498,101.27793057390276
15860,2030,15,12,687,Texas,33.350329094048554,106.26911062879472
15861,2030,15,12,687,Texas,29.516979264198564,102.00912445023707
15862,2030,15,12,687,Texas,31.918290314177135,104.00918066621523
15863,2030,15,12,686,Texas,32.3812698801953,97.32747629597108
15864,2030,15,12,684,Texas,31.42415676116476,99.45661851859148
15865,2030,15,12,684,Texas,28.745218456776865,101.05966133429597
15866,2030,15,12,681,Texas,30.50909983880889,106.54436398880893
15867,2030,15,12,681,Texas,35.30455477608598,98.27888935100073
15868,2030,15,12,679,Texas,33.03073273156735,100.49662950356674
15869,2030,15,12,676,Texas,31.78255649827022,95.23835637684851
15870,2030,15,12,676,Texas,34.248892672522004,98.53255809689841
15871,2030,15,12,676,Texas,34.291346686421385,103.90505057873217
15872,2030,15,12,676,Texas,36.132381372283106,101.770522589159
15873,2030,15,12,676,Texas,32.92965486393585,99.92990772364504
15874,2030,15,12,676,Texas,32.1179760640293,101.58077177627855
15875,2030,15,12,676,Texas,32.72583720479829,106.61820351235909
15876,2030,15,12,676,Texas,32.811201307211846,99.42042314221811
15877,2030,15,12,676,Texas,29.97558418537517,102.31979041171277
15878,2030,15,12,676,Texas,30.97860500490892,106.37843312261847
15879,2030,15,12,676,Texas,32.30877891787938,96.29485912184623
15880,2030,15,12,676,Texas,29.813655593104162,102.06787751454286
15881,2030,15,12,676,Texas,28.117004063017877,105.2401438400838
15882,2030,15,12,673,Texas,32.4641971217469,94.12828930207749
15883,2030,15,12,672,Texas,33.77575248944583,94.68692014225019
15884,2030,15,12,670,Texas,27.264927510728313,95.50021315167095
15885,2030,15,12,670,Texas,27.826759052492132,94.12137529073514
15886,2030,15,12,670,Texas,27.423326805950502,97.97558249540432
15887,2030,15,12,669,Texas,33.24165409785268,98.63522487379828
15888,2030,15,12,668,Texas,32.58430031112487,98.55595982581019
15889,2030,15,12,667,Texas,26.968589892159542,99.1241607308114
15890,2030,15,12,666,Texas,35.85710626857152,102.63079360597833
15891,2030,15,12,665,Texas,32.28220976728831,103.66059903984713
15892,2030,15,12,662,Texas,27.252374319777726,104.88467433202698
15893,2030,15,12,660,Texas,27.885127367663834,106.02157510008921
15894,2030,15,12,660,Texas,26.41956847127578,100.63862119738887
15895,2030,15,12,659,Texas,33.35657543097684,98.07277252340954
15896,2030,15,12,659,Texas,31.209642434333535,99.03254535926858
15897,2030,15,12,659,Texas,27.749273891914143,101.81461349166521
15898,2030,15,12,659,Texas,36.38776444394275,103.64546442596982
15899,2030,15,12,659,Texas,33.3404315144883,94.84111489059877
15900,2030,15,12,659,Texas,28.447336939402067,96.71356589594207
15901,2030,15,12,659,Texas,28.03016665959713,105.10012688731446
15902,2030,15,12,656,Texas,32.53676954360999,95.59138353191717
15903,2030,15,12,656,Texas,29.17277926818986,98.73989092413422
15904,2030,15,12,656,Texas,26.94903771253359,101.16029222177474
15905,2030,15,12,653,Texas,31.373534773543998,98.60776396050285
15906,2030,15,12,651,Texas,31.308941109706964,98.53039759990989
15907,2030,15,12,651,Texas,32.06272988921917,97.47997231817203
15908,2030,15,12,650,Texas,33.42195386469852,95.62288050620526
15909,2030,15,12,648,Texas,30.368611707090515,95.7208839534159
15910,2030,15,12,648,Texas,35.89404904282593,103.03716908289378
15911,2030,15,12,645,Texas,35.69440662033257,101.9741053955401
15912,2030,15,12,645,Texas,34.98919371802795,103.67324775336989
15913,2030,15,12,645,Texas,28.483092911878508,98.49695554300459
15914,2030,15,12,645,Texas,34.45822639990042,94.93522938483609
15915,2030,15,12,645,Texas,28.259876639456962,98.20029224233312
15916,2030,15,12,645,Texas,26.718665362139216,101.04919739545176
15917,2030,15,12,645,Texas,29.257309577401795,106.09837408662239
15918,2030,15,12,645,Texas,32.713300209463014,94.89319489371506
15919,2030,15,12,644,Texas,27.997960991466652,98.30798799473929
15920,2030,15,12,644,Texas,26.66137371558877,101.48422689720863
15921,2030,15,12,643,Texas,32.549927501674404,103.97417381891599
15922,2030,15,12,642,Texas,33.766847150153744,98.34504397308787
15923,2030,15,12,642,Texas,35.42358155485344,99.20323302277444
15924,2030,15,12,642,Texas,35.61403085148629,103.68286464153044
15925,2030,15,12,641,Texas,35.01582044294355,105.76228299007704
15926,2030,15,12,639,Texas,30.41950153168337,98.52147071901305
15927,2030,15,12,637,Texas,32.35108589583591,101.08241288046003
15928,2030,15,12,634,Texas,33.81235375262101,95.26987071094015
15929,2030,15,12,634,Texas,31.261891133375947,93.64299918004507
15930,2030,15,12,634,Texas,31.59305635388867,98.51859499920552
15931,2030,15,12,632,Texas,28.40823541687674,104.25739634198354
15932,2030,15,12,631,Texas,28.41896353476256,97.09340681480793
15933,2030,15,12,631,Texas,31.548522420969622,101.2985103984482
15934,2030,15,12,629,Texas,29.49849225432877,102.31379502048836
15935,2030,15,12,625,Texas,29.20034820182422,99.4008399287787
15936,2030,15,12,625,Texas,30.992619002190747,98.67028722610334
15937,2030,15,12,620,Texas,31.631071028334528,103.18580255574686
15938,2020,15,12,620,Texas,30.0941916355387,96.0813658075609
15939,2011,15,12,618,Texas,28.252639752007347,101.26733239914003
